"Cluster","interaction","modality","name","regulator_id","selected","shared interaction","shared name","site","target_id","tissue","Weight"
"12","regulates","EE","Glutamine (regulates) DZIP3",,"false","regulates","Glutamine (regulates) DZIP3",,"ENSG00000198919.13","blood.muscle","0.104444550173662"
"12","regulates","EE","Glutamine (regulates) PFDN6",,"false","regulates","Glutamine (regulates) PFDN6",,"ENSG00000204220.12","blood.muscle","0.109274668603768"
"12","regulates","EE","Glutamine (regulates) RNF5",,"false","regulates","Glutamine (regulates) RNF5",,"ENSG00000204308.8","blood.muscle","0.15493818540631"
"12","regulates","EE","Glutamine (regulates) VARS1",,"false","regulates","Glutamine (regulates) VARS1",,"ENSG00000204394.13","blood.muscle","0.149016067090671"
"12","regulates","EE","Glutamine (regulates) DHX16",,"false","regulates","Glutamine (regulates) DHX16",,"ENSG00000204560.10","blood.muscle","0.118510218395107"
"12","regulates","EE","Glutamine (regulates) ZSWIM7",,"false","regulates","Glutamine (regulates) ZSWIM7",,"ENSG00000214941.8","blood.muscle","0.174918871186666"
"12","regulates","EE","Glutamine (regulates) NUTM2A-AS1",,"false","regulates","Glutamine (regulates) NUTM2A-AS1",,"ENSG00000223482.9","blood.muscle","0.129194079080228"
"12","regulates","EE","Glutamine (regulates) CPTP",,"false","regulates","Glutamine (regulates) CPTP",,"ENSG00000224051.7","blood.muscle","0.206088674616513"
"12","regulates","EE","Glutamine (regulates) SLC25A5-AS1",,"false","regulates","Glutamine (regulates) SLC25A5-AS1",,"ENSG00000224281.5","blood.muscle","0.131284594683107"
"12","regulates","EE","Glutamine (regulates) LINC02541",,"false","regulates","Glutamine (regulates) LINC02541",,"ENSG00000230943.3","blood.muscle","0.224861568329642"
"12","regulates","EE","Glutamine (regulates) HSBP1",,"false","regulates","Glutamine (regulates) HSBP1",,"ENSG00000230989.8","blood.muscle","0.182638711186425"
"12","regulates","EE","Glutamine (regulates) LINC01505",,"false","regulates","Glutamine (regulates) LINC01505",,"ENSG00000234323.9","blood.muscle","0.194772551663986"
"12","regulates","EE","Glutamine (regulates) KBTBD13",,"false","regulates","Glutamine (regulates) KBTBD13",,"ENSG00000234438.5","blood.muscle","0.118081799583346"
"12","regulates","EE","Glutamine (regulates) HGH1",,"false","regulates","Glutamine (regulates) HGH1",,"ENSG00000235173.7","blood.muscle","0.131999944706519"
"12","regulates","EE","Glutamine (regulates) TMEM250",,"false","regulates","Glutamine (regulates) TMEM250",,"ENSG00000238227.8","blood.muscle","0.13437016896083"
"12","regulates","EE","Glutamine (regulates) ALDH1L1-AS2",,"false","regulates","Glutamine (regulates) ALDH1L1-AS2",,"ENSG00000246022.4","blood.muscle","0.214670570168534"
"12","regulates","EE","Glutamine (regulates) ABHD14A",,"false","regulates","Glutamine (regulates) ABHD14A",,"ENSG00000248487.10","blood.muscle","0.117326320310529"
"12","regulates","EE","Glutamine (regulates) HS3ST5",,"false","regulates","Glutamine (regulates) HS3ST5",,"ENSG00000249853.9","blood.muscle","0.138573479715868"
"12","regulates","EE","Glutamine (regulates) TMEM158",,"false","regulates","Glutamine (regulates) TMEM158",,"ENSG00000249992.2","blood.muscle","0.114057466570541"
"12","regulates","EE","Glutamine (regulates) MAILR",,"false","regulates","Glutamine (regulates) MAILR",,"ENSG00000253320.7","blood.muscle","0.109594919421014"
"12","regulates","EE","Glutamine (regulates) CHKB-CPT1B",,"false","regulates","Glutamine (regulates) CHKB-CPT1B",,"ENSG00000254413.8","blood.muscle","0.165226594648991"
"12","regulates","EE","Glutamine (regulates) TMEM9B-AS1",,"false","regulates","Glutamine (regulates) TMEM9B-AS1",,"ENSG00000254860.7","blood.muscle","0.149657369663886"
"12","regulates","EE","Glutamine (regulates) ENSG00000255426.1",,"false","regulates","Glutamine (regulates) ENSG00000255426.1",,"ENSG00000255426.1","blood.muscle","0.134573679116473"
"12","regulates","EE","Glutamine (regulates) COA8",,"false","regulates","Glutamine (regulates) COA8",,"ENSG00000256053.9","blood.muscle","0.113339777372362"
"12","regulates","EE","Glutamine (regulates) PLBD1-AS1",,"false","regulates","Glutamine (regulates) PLBD1-AS1",,"ENSG00000256751.6","blood.muscle","0.249440725635265"
"12","regulates","EE","Glutamine (regulates) ENSG00000259972.3",,"false","regulates","Glutamine (regulates) ENSG00000259972.3",,"ENSG00000259972.3","blood.muscle","0.1148034454707"
"12","regulates","EE","Glutamine (regulates) KDM7A-DT",,"false","regulates","Glutamine (regulates) KDM7A-DT",,"ENSG00000260231.2","blood.muscle","0.127887105829871"
"12","regulates","EE","Glutamine (regulates) ENSG00000260805.2",,"false","regulates","Glutamine (regulates) ENSG00000260805.2",,"ENSG00000260805.2","blood.muscle","0.101092992100162"
"12","regulates","EE","Glutamine (regulates) ENSG00000262691.1",,"false","regulates","Glutamine (regulates) ENSG00000262691.1",,"ENSG00000262691.1","blood.muscle","0.232388660988362"
"12","regulates","EE","Glutamine (regulates) DYNLL2",,"false","regulates","Glutamine (regulates) DYNLL2",,"ENSG00000264364.3","blood.muscle","0.131814019811004"
"12","regulates","EE","Glutamine (regulates) ENSG00000267385.1",,"false","regulates","Glutamine (regulates) ENSG00000267385.1",,"ENSG00000267385.1","blood.muscle","0.177728941041068"
"12","regulates","EE","Glutamine (regulates) ST8SIA5-DT",,"false","regulates","Glutamine (regulates) ST8SIA5-DT",,"ENSG00000270112.4","blood.muscle","0.236701600714996"
"12","regulates","EE","Glutamine (regulates) ENSG00000272789.1",,"false","regulates","Glutamine (regulates) ENSG00000272789.1",,"ENSG00000272789.1","blood.muscle","0.112514939837953"
"12","regulates","EE","Glutamine (regulates) CYFIP1",,"false","regulates","Glutamine (regulates) CYFIP1",,"ENSG00000273749.5","blood.muscle","0.182776054181518"
"12","regulates","EE","Glutamine (regulates) NATD1",,"false","regulates","Glutamine (regulates) NATD1",,"ENSG00000274180.1","blood.muscle","0.120246451308525"
"12","regulates","EE","Glutamine (regulates) ENSG00000276075.2",,"false","regulates","Glutamine (regulates) ENSG00000276075.2",,"ENSG00000276075.2","blood.muscle","0.115551872289514"
"12","regulates","EE","Glutamine (regulates) MYO19",,"false","regulates","Glutamine (regulates) MYO19",,"ENSG00000278259.5","blood.muscle","0.166378279108767"
"12","regulates","EE","Glutamine (regulates) ENSG00000278817.1",,"false","regulates","Glutamine (regulates) ENSG00000278817.1",,"ENSG00000278817.1","blood.muscle","0.149238145113189"
"12","regulates","EE","Glutamine (regulates) ENSG00000279118.1",,"false","regulates","Glutamine (regulates) ENSG00000279118.1",,"ENSG00000279118.1","blood.muscle","0.108133380518985"
"12","regulates","EE","Glutamine (regulates) RN7SKP23",,"false","regulates","Glutamine (regulates) RN7SKP23",,"ENSG00000280039.1","blood.muscle","0.150744489816085"
"12","regulates","EE","Glutamine (regulates) ABCF2-H2BE1",,"false","regulates","Glutamine (regulates) ABCF2-H2BE1",,"ENSG00000285292.1","blood.muscle","0.283582171612617"
"12","regulates","EE","Glutamine (regulates) ENSG00000286143.1",,"false","regulates","Glutamine (regulates) ENSG00000286143.1",,"ENSG00000286143.1","blood.muscle","0.11924423317354"
"12","regulates","EE","GMP (regulates) PPP5C",,"false","regulates","GMP (regulates) PPP5C",,"ENSG00000011485.15","blood.muscle","0.162359679766246"
"12","regulates","EE","GMP (regulates) BAK1",,"false","regulates","GMP (regulates) BAK1",,"ENSG00000030110.14","blood.muscle","0.106767086185681"
"12","regulates","EE","GMP (regulates) MSMO1",,"false","regulates","GMP (regulates) MSMO1",,"ENSG00000052802.13","blood.muscle","0.137269310547693"
"12","regulates","EE","GMP (regulates) ADCK1",,"false","regulates","GMP (regulates) ADCK1",,"ENSG00000063761.16","blood.muscle","0.271259840912502"
"12","regulates","EE","GMP (regulates) CTSA",,"false","regulates","GMP (regulates) CTSA",,"ENSG00000064601.21","blood.muscle","0.114986940705626"
"12","regulates","EE","GMP (regulates) PITX1",,"false","regulates","GMP (regulates) PITX1",,"ENSG00000069011.16","blood.muscle","0.15200048968004"
"12","regulates","EE","GMP (regulates) PRMT5",,"false","regulates","GMP (regulates) PRMT5",,"ENSG00000100462.16","blood.muscle","0.133683405958118"
"12","regulates","EE","GMP (regulates) PSME2",,"false","regulates","GMP (regulates) PSME2",,"ENSG00000100911.16","blood.muscle","0.112171575655649"
"12","regulates","EE","GMP (regulates) ST8SIA5",,"false","regulates","GMP (regulates) ST8SIA5",,"ENSG00000101638.14","blood.muscle","0.158420617375332"
"12","regulates","EE","GMP (regulates) CLN5",,"false","regulates","GMP (regulates) CLN5",,"ENSG00000102805.16","blood.muscle","0.11080421409244"
"12","regulates","EE","GMP (regulates) ERCC2",,"false","regulates","GMP (regulates) ERCC2",,"ENSG00000104884.17","blood.muscle","0.100691077891496"
"12","regulates","EE","GMP (regulates) SLC2A9",,"false","regulates","GMP (regulates) SLC2A9",,"ENSG00000109667.12","blood.muscle","0.110997376429308"
"12","regulates","EE","GMP (regulates) SLC1A4",,"false","regulates","GMP (regulates) SLC1A4",,"ENSG00000115902.11","blood.muscle","0.13871981143957"
"12","regulates","EE","GMP (regulates) TNNI3K",,"false","regulates","GMP (regulates) TNNI3K",,"ENSG00000116783.15","blood.muscle","0.176913201114666"
"12","regulates","EE","GMP (regulates) CA14",,"false","regulates","GMP (regulates) CA14",,"ENSG00000118298.12","blood.muscle","0.104987739320705"
"12","regulates","EE","GMP (regulates) RCL1",,"false","regulates","GMP (regulates) RCL1",,"ENSG00000120158.12","blood.muscle","0.128186948259623"
"12","regulates","EE","GMP (regulates) PEPD",,"false","regulates","GMP (regulates) PEPD",,"ENSG00000124299.15","blood.muscle","0.157409614735841"
"12","regulates","EE","GMP (regulates) SNRPB2",,"false","regulates","GMP (regulates) SNRPB2",,"ENSG00000125870.11","blood.muscle","0.152644216966414"
"12","regulates","EE","GMP (regulates) PDCD2L",,"false","regulates","GMP (regulates) PDCD2L",,"ENSG00000126249.8","blood.muscle","0.132608600806235"
"12","regulates","EE","GMP (regulates) ATP6V1F",,"false","regulates","GMP (regulates) ATP6V1F",,"ENSG00000128524.5","blood.muscle","0.105126012601466"
"12","regulates","EE","GMP (regulates) XPO7",,"false","regulates","GMP (regulates) XPO7",,"ENSG00000130227.17","blood.muscle","0.107888197448579"
"12","regulates","EE","GMP (regulates) ATXN10",,"false","regulates","GMP (regulates) ATXN10",,"ENSG00000130638.17","blood.muscle","0.114870586010214"
"12","regulates","EE","GMP (regulates) UBA1",,"false","regulates","GMP (regulates) UBA1",,"ENSG00000130985.17","blood.muscle","0.112438752653195"
"12","regulates","EE","GMP (regulates) CNDP2",,"false","regulates","GMP (regulates) CNDP2",,"ENSG00000133313.15","blood.muscle","0.110462145652621"
"12","regulates","EE","GMP (regulates) LTV1",,"false","regulates","GMP (regulates) LTV1",,"ENSG00000135521.9","blood.muscle","0.113579560905716"
"12","regulates","EE","GMP (regulates) ALDH1B1",,"false","regulates","GMP (regulates) ALDH1B1",,"ENSG00000137124.8","blood.muscle","0.143616556225545"
"12","regulates","EE","GMP (regulates) UQCC2",,"false","regulates","GMP (regulates) UQCC2",,"ENSG00000137288.10","blood.muscle","0.116660681432331"
"12","regulates","EE","GMP (regulates) ABI2",,"false","regulates","GMP (regulates) ABI2",,"ENSG00000138443.17","blood.muscle","0.193498943266569"
"12","regulates","EE","GMP (regulates) PRICKLE1",,"false","regulates","GMP (regulates) PRICKLE1",,"ENSG00000139174.12","blood.muscle","0.156228886737439"
"12","regulates","EE","GMP (regulates) MYG1",,"false","regulates","GMP (regulates) MYG1",,"ENSG00000139637.14","blood.muscle","0.130043432119634"
"12","regulates","EE","GMP (regulates) ULK3",,"false","regulates","GMP (regulates) ULK3",,"ENSG00000140474.14","blood.muscle","0.227766833017536"
"12","regulates","EE","GMP (regulates) TBCD",,"false","regulates","GMP (regulates) TBCD",,"ENSG00000141556.22","blood.muscle","0.119536671983501"
"12","regulates","EE","GMP (regulates) LYPLAL1",,"false","regulates","GMP (regulates) LYPLAL1",,"ENSG00000143353.12","blood.muscle","0.110766445894648"
"12","regulates","EE","GMP (regulates) SUSD4",,"false","regulates","GMP (regulates) SUSD4",,"ENSG00000143502.16","blood.muscle","0.163869394593274"
"12","regulates","EE","GMP (regulates) EI24",,"false","regulates","GMP (regulates) EI24",,"ENSG00000149547.15","blood.muscle","0.101953012770908"
"12","regulates","EE","GMP (regulates) ATPSCKMT",,"false","regulates","GMP (regulates) ATPSCKMT",,"ENSG00000150756.14","blood.muscle","0.256125759225362"
"12","regulates","EE","GMP (regulates) ACSL1",,"false","regulates","GMP (regulates) ACSL1",,"ENSG00000151726.15","blood.muscle","0.156048233764041"
"12","regulates","EE","GMP (regulates) C16orf87",,"false","regulates","GMP (regulates) C16orf87",,"ENSG00000155330.10","blood.muscle","0.117723750341786"
"12","regulates","EE","GMP (regulates) SHKBP1",,"false","regulates","GMP (regulates) SHKBP1",,"ENSG00000160410.15","blood.muscle","0.111036478438314"
"12","regulates","EE","GMP (regulates) CLPB",,"false","regulates","GMP (regulates) CLPB",,"ENSG00000162129.14","blood.muscle","0.133436248345355"
"12","regulates","EE","GMP (regulates) XIRP2",,"false","regulates","GMP (regulates) XIRP2",,"ENSG00000163092.22","blood.muscle","0.137709052282373"
"12","regulates","EE","GMP (regulates) SERPINI1",,"false","regulates","GMP (regulates) SERPINI1",,"ENSG00000163536.13","blood.muscle","0.204233081772726"
"12","regulates","EE","GMP (regulates) KDM1B",,"false","regulates","GMP (regulates) KDM1B",,"ENSG00000165097.16","blood.muscle","0.113300745596506"
"12","regulates","EE","GMP (regulates) WNK2",,"false","regulates","GMP (regulates) WNK2",,"ENSG00000165238.17","blood.muscle","0.138922273743479"
"12","regulates","EE","GMP (regulates) COMTD1",,"false","regulates","GMP (regulates) COMTD1",,"ENSG00000165644.11","blood.muscle","0.188306036750094"
"12","regulates","EE","GMP (regulates) APBB1",,"false","regulates","GMP (regulates) APBB1",,"ENSG00000166313.20","blood.muscle","0.164642912188188"
"12","regulates","EE","GMP (regulates) CNNM3",,"false","regulates","GMP (regulates) CNNM3",,"ENSG00000168763.16","blood.muscle","0.113492571927606"
"12","regulates","EE","GMP (regulates) RUFY1",,"false","regulates","GMP (regulates) RUFY1",,"ENSG00000176783.15","blood.muscle","0.10927681447348"
"12","regulates","EE","GMP (regulates) C2CD4C",,"false","regulates","GMP (regulates) C2CD4C",,"ENSG00000183186.8","blood.muscle","0.412606229688055"
"12","regulates","EE","GMP (regulates) CCR3",,"false","regulates","GMP (regulates) CCR3",,"ENSG00000183625.16","blood.muscle","0.171334439130356"
"12","regulates","EE","GMP (regulates) NOC4L",,"false","regulates","GMP (regulates) NOC4L",,"ENSG00000184967.7","blood.muscle","0.209754980196231"
"12","regulates","EE","GMP (regulates) BLOC1S5",,"false","regulates","GMP (regulates) BLOC1S5",,"ENSG00000188428.20","blood.muscle","0.117528437312406"
"12","regulates","EE","GMP (regulates) DUSP29",,"false","regulates","GMP (regulates) DUSP29",,"ENSG00000188716.6","blood.muscle","0.136955375688493"
"12","regulates","EE","GMP (regulates) RRP7A",,"false","regulates","GMP (regulates) RRP7A",,"ENSG00000189306.11","blood.muscle","0.162890616102192"
"12","regulates","EE","GMP (regulates) CGB7",,"false","regulates","GMP (regulates) CGB7",,"ENSG00000196337.13","blood.muscle","0.14001800373052"
"12","regulates","EE","GMP (regulates) ZNF786",,"false","regulates","GMP (regulates) ZNF786",,"ENSG00000197362.15","blood.muscle","0.122733034189385"
"12","regulates","EE","GMP (regulates) RPF2",,"false","regulates","GMP (regulates) RPF2",,"ENSG00000197498.13","blood.muscle","0.214080622265611"
"12","regulates","EE","GMP (regulates) PPP1R11",,"false","regulates","GMP (regulates) PPP1R11",,"ENSG00000204619.8","blood.muscle","0.126181862080622"
"12","regulates","EE","GMP (regulates) CNEP1R1",,"false","regulates","GMP (regulates) CNEP1R1",,"ENSG00000205423.12","blood.muscle","0.109335558761653"
"12","regulates","EE","GMP (regulates) CPT1B",,"false","regulates","GMP (regulates) CPT1B",,"ENSG00000205560.13","blood.muscle","0.109611865312591"
"12","regulates","EE","GMP (regulates) MRPL23",,"false","regulates","GMP (regulates) MRPL23",,"ENSG00000214026.11","blood.muscle","0.101473941945619"
"12","regulates","EE","GMP (regulates) SMIM7",,"false","regulates","GMP (regulates) SMIM7",,"ENSG00000214046.9","blood.muscle","0.174644944142091"
"12","regulates","EE","GMP (regulates) SLC25A5-AS1",,"false","regulates","GMP (regulates) SLC25A5-AS1",,"ENSG00000224281.5","blood.muscle","0.111461748286826"
"12","regulates","EE","GMP (regulates) CFLAR-AS1",,"false","regulates","GMP (regulates) CFLAR-AS1",,"ENSG00000226312.7","blood.muscle","0.12157386970574"
"12","regulates","EE","GMP (regulates) FAAHP1",,"false","regulates","GMP (regulates) FAAHP1",,"ENSG00000232022.8","blood.muscle","0.166793572481159"
"12","regulates","EE","GMP (regulates) TGFB2-AS1",,"false","regulates","GMP (regulates) TGFB2-AS1",,"ENSG00000232480.2","blood.muscle","0.180382235819931"
"12","regulates","EE","GMP (regulates) ENSG00000233184.8",,"false","regulates","GMP (regulates) ENSG00000233184.8",,"ENSG00000233184.8","blood.muscle","0.116044952124493"
"12","regulates","EE","GMP (regulates) HGH1",,"false","regulates","GMP (regulates) HGH1",,"ENSG00000235173.7","blood.muscle","0.180097637252596"
"12","regulates","EE","GMP (regulates) HOXA11-AS",,"false","regulates","GMP (regulates) HOXA11-AS",,"ENSG00000240990.10","blood.muscle","0.107604812398567"
"12","regulates","EE","GMP (regulates) FAM86DP",,"false","regulates","GMP (regulates) FAM86DP",,"ENSG00000244026.7","blood.muscle","0.122576480716945"
"12","regulates","EE","GMP (regulates) OIP5-AS1",,"false","regulates","GMP (regulates) OIP5-AS1",,"ENSG00000247556.6","blood.muscle","0.102337771996108"
"12","regulates","EE","GMP (regulates) ENSG00000249626.1",,"false","regulates","GMP (regulates) ENSG00000249626.1",,"ENSG00000249626.1","blood.muscle","0.159906630138875"
"12","regulates","EE","GMP (regulates) CHKB-CPT1B",,"false","regulates","GMP (regulates) CHKB-CPT1B",,"ENSG00000254413.8","blood.muscle","0.15059635328255"
"12","regulates","EE","GMP (regulates) ENSG00000260542.1",,"false","regulates","GMP (regulates) ENSG00000260542.1",,"ENSG00000260542.1","blood.muscle","0.106853009420076"
"12","regulates","EE","GMP (regulates) ST8SIA5-DT",,"false","regulates","GMP (regulates) ST8SIA5-DT",,"ENSG00000270112.4","blood.muscle","0.119875378725061"
"12","regulates","EE","GMP (regulates) ENSG00000272789.1",,"false","regulates","GMP (regulates) ENSG00000272789.1",,"ENSG00000272789.1","blood.muscle","0.124111361438027"
"12","regulates","EE","GMP (regulates) ENSG00000280571.2",,"false","regulates","GMP (regulates) ENSG00000280571.2",,"ENSG00000280571.2","blood.muscle","0.124357703294578"
"12","regulates","EE","GMP (regulates) ENSG00000281571.2",,"false","regulates","GMP (regulates) ENSG00000281571.2",,"ENSG00000281571.2","blood.muscle","0.191768196170106"
"12","regulates","EE","GMP (regulates) TBCE",,"false","regulates","GMP (regulates) TBCE",,"ENSG00000284770.2","blood.muscle","0.124245896660176"
"12","regulates","EE","GMP (regulates) ENSG00000284968.1",,"false","regulates","GMP (regulates) ENSG00000284968.1",,"ENSG00000284968.1","blood.muscle","0.189702671370466"
"12","regulates","EE","GMP (regulates) ENSG00000286143.1",,"false","regulates","GMP (regulates) ENSG00000286143.1",,"ENSG00000286143.1","blood.muscle","0.113662124169803"
"12","regulates","EE","GMP (regulates) ENSG00000286689.1",,"false","regulates","GMP (regulates) ENSG00000286689.1",,"ENSG00000286689.1","blood.muscle","0.135794490184745"
"12","regulates","EE","GMP (regulates) ENSG00000288849.1",,"false","regulates","GMP (regulates) ENSG00000288849.1",,"ENSG00000288849.1","blood.muscle","0.113206713203457"
"1","regulates","EE","HES1 (regulates) SLC25A13","Q14469_S12s","false","regulates","HES1 (regulates) SLC25A13","S12s","ENSG00000004864.14","muscle","0.289769506602087"
"1","regulates","EE","HES1 (regulates) DVL2","Q14469_S12s","false","regulates","HES1 (regulates) DVL2","S12s","ENSG00000004975.12","muscle","0.127053967148563"
"1","regulates","EE","HES1 (regulates) MAP3K14","Q14469_S12s","false","regulates","HES1 (regulates) MAP3K14","S12s","ENSG00000006062.18","muscle","0.22903822029934"
"1","regulates","EE","HES1 (regulates) ZNF263","Q14469_S12s","false","regulates","HES1 (regulates) ZNF263","S12s","ENSG00000006194.10","muscle","0.436594015560875"
"1","regulates","EE","HES1 (regulates) SAMD4A","Q14469_S12s","false","regulates","HES1 (regulates) SAMD4A","S12s","ENSG00000020577.14","muscle","0.124149472139791"
"1","regulates","EE","HES1 (regulates) HMGB3","Q14469_S12s","false","regulates","HES1 (regulates) HMGB3","S12s","ENSG00000029993.15","muscle","0.27563752983676"
"1","regulates","EE","HES1 (regulates) USP28","Q14469_S12s","false","regulates","HES1 (regulates) USP28","S12s","ENSG00000048028.11","muscle","0.127947145799177"
"1","regulates","EE","HES1 (regulates) RELT","Q14469_S12s","false","regulates","HES1 (regulates) RELT","S12s","ENSG00000054967.13","muscle","0.165864541353588"
"1","regulates","EE","HES1 (regulates) SBNO2","Q14469_S12s","false","regulates","HES1 (regulates) SBNO2","S12s","ENSG00000064932.16","muscle","0.128419312300769"
"1","regulates","EE","HES1 (regulates) TRMT11","Q14469_S12s","false","regulates","HES1 (regulates) TRMT11","S12s","ENSG00000066651.20","muscle","0.240424119355613"
"1","regulates","EE","HES1 (regulates) NEDD4","Q14469_S12s","false","regulates","HES1 (regulates) NEDD4","S12s","ENSG00000069869.17","muscle","0.198585951583869"
"1","regulates","EE","HES1 (regulates) MAP4K4","Q14469_S12s","false","regulates","HES1 (regulates) MAP4K4","S12s","ENSG00000071054.17","muscle","0.136867513545589"
"1","regulates","EE","HES1 (regulates) LNX1","Q14469_S12s","false","regulates","HES1 (regulates) LNX1","S12s","ENSG00000072201.14","muscle","0.404385439608083"
"1","regulates","EE","HES1 (regulates) AFF4","Q14469_S12s","false","regulates","HES1 (regulates) AFF4","S12s","ENSG00000072364.13","muscle","0.404313720266606"
"1","regulates","EE","HES1 (regulates) BZW1","Q14469_S12s","false","regulates","HES1 (regulates) BZW1","S12s","ENSG00000082153.18","muscle","0.124073970601963"
"1","regulates","EE","HES1 (regulates) ERC1","Q14469_S12s","false","regulates","HES1 (regulates) ERC1","S12s","ENSG00000082805.21","muscle","0.130808107364336"
"1","regulates","EE","HES1 (regulates) PALB2","Q14469_S12s","false","regulates","HES1 (regulates) PALB2","S12s","ENSG00000083093.10","muscle","0.284283884404345"
"1","regulates","EE","HES1 (regulates) EIF3I","Q14469_S12s","false","regulates","HES1 (regulates) EIF3I","S12s","ENSG00000084623.12","muscle","0.146403699522747"
"1","regulates","EE","HES1 (regulates) NFX1","Q14469_S12s","false","regulates","HES1 (regulates) NFX1","S12s","ENSG00000086102.19","muscle","0.167970153006424"
"1","regulates","EE","HES1 (regulates) TXLNG","Q14469_S12s","false","regulates","HES1 (regulates) TXLNG","S12s","ENSG00000086712.13","muscle","0.182307338581109"
"1","regulates","EE","HES1 (regulates) ZNF343","Q14469_S12s","false","regulates","HES1 (regulates) ZNF343","S12s","ENSG00000088876.13","muscle","0.103846012289823"
"1","regulates","EE","HES1 (regulates) PLEKHG2","Q14469_S12s","false","regulates","HES1 (regulates) PLEKHG2","S12s","ENSG00000090924.15","muscle","0.120166654495203"
"1","regulates","EE","HES1 (regulates) NUP50","Q14469_S12s","false","regulates","HES1 (regulates) NUP50","S12s","ENSG00000093000.19","muscle","0.179210793716828"
"1","regulates","EE","HES1 (regulates) TFIP11","Q14469_S12s","false","regulates","HES1 (regulates) TFIP11","S12s","ENSG00000100109.17","muscle","0.104490362142525"
"1","regulates","EE","HES1 (regulates) XBP1","Q14469_S12s","false","regulates","HES1 (regulates) XBP1","S12s","ENSG00000100219.17","muscle","0.132503409323539"
"1","regulates","EE","HES1 (regulates) PNN","Q14469_S12s","false","regulates","HES1 (regulates) PNN","S12s","ENSG00000100941.9","muscle","0.247742001642078"
"1","regulates","EE","HES1 (regulates) NOP56","Q14469_S12s","false","regulates","HES1 (regulates) NOP56","S12s","ENSG00000101361.17","muscle","0.272298465282264"
"1","regulates","EE","HES1 (regulates) TTI1","Q14469_S12s","false","regulates","HES1 (regulates) TTI1","S12s","ENSG00000101407.13","muscle","0.145946126057332"
"1","regulates","EE","HES1 (regulates) FBXO31","Q14469_S12s","false","regulates","HES1 (regulates) FBXO31","S12s","ENSG00000103264.18","muscle","0.139577515713591"
"1","regulates","EE","HES1 (regulates) C19orf44","Q14469_S12s","false","regulates","HES1 (regulates) C19orf44","S12s","ENSG00000105072.9","muscle","0.124307694841794"
"1","regulates","EE","HES1 (regulates) MED26","Q14469_S12s","false","regulates","HES1 (regulates) MED26","S12s","ENSG00000105085.11","muscle","0.126527686623925"
"1","regulates","EE","HES1 (regulates) SHB","Q14469_S12s","false","regulates","HES1 (regulates) SHB","S12s","ENSG00000107338.10","muscle","0.108459297665948"
"1","regulates","EE","HES1 (regulates) ZFAND5","Q14469_S12s","false","regulates","HES1 (regulates) ZFAND5","S12s","ENSG00000107372.13","muscle","0.193945949856861"
"1","regulates","EE","HES1 (regulates) NSMCE4A","Q14469_S12s","false","regulates","HES1 (regulates) NSMCE4A","S12s","ENSG00000107672.15","muscle","0.32673909885203"
"1","regulates","EE","HES1 (regulates) CDR2L","Q14469_S12s","false","regulates","HES1 (regulates) CDR2L","S12s","ENSG00000109089.7","muscle","0.170734066207244"
"1","regulates","EE","HES1 (regulates) NFKB1","Q14469_S12s","false","regulates","HES1 (regulates) NFKB1","S12s","ENSG00000109320.13","muscle","0.128938159666422"
"1","regulates","EE","HES1 (regulates) KLF3","Q14469_S12s","false","regulates","HES1 (regulates) KLF3","S12s","ENSG00000109787.13","muscle","0.171385766542305"
"1","regulates","EE","HES1 (regulates) CSRNP2","Q14469_S12s","false","regulates","HES1 (regulates) CSRNP2","S12s","ENSG00000110925.7","muscle","0.181817775548865"
"1","regulates","EE","HES1 (regulates) RAB35","Q14469_S12s","false","regulates","HES1 (regulates) RAB35","S12s","ENSG00000111737.12","muscle","0.136707085449905"
"1","regulates","EE","HES1 (regulates) SLC16A10","Q14469_S12s","false","regulates","HES1 (regulates) SLC16A10","S12s","ENSG00000112394.18","muscle","0.203920694462848"
"1","regulates","EE","HES1 (regulates) HBEGF","Q14469_S12s","false","regulates","HES1 (regulates) HBEGF","S12s","ENSG00000113070.8","muscle","0.215952424512139"
"1","regulates","EE","HES1 (regulates) HMGCR","Q14469_S12s","false","regulates","HES1 (regulates) HMGCR","S12s","ENSG00000113161.17","muscle","0.121985342042687"
"1","regulates","EE","HES1 (regulates) CERT1","Q14469_S12s","false","regulates","HES1 (regulates) CERT1","S12s","ENSG00000113163.19","muscle","0.348425721568359"
"1","regulates","EE","HES1 (regulates) CEBPZ","Q14469_S12s","false","regulates","HES1 (regulates) CEBPZ","S12s","ENSG00000115816.15","muscle","0.249216427769828"
"1","regulates","EE","HES1 (regulates) CD58","Q14469_S12s","false","regulates","HES1 (regulates) CD58","S12s","ENSG00000116815.16","muscle","0.336620056089415"
"1","regulates","EE","HES1 (regulates) RLF","Q14469_S12s","false","regulates","HES1 (regulates) RLF","S12s","ENSG00000117000.9","muscle","0.109359797493503"
"1","regulates","EE","HES1 (regulates) CNN3","Q14469_S12s","false","regulates","HES1 (regulates) CNN3","S12s","ENSG00000117519.16","muscle","0.144218459665183"
"1","regulates","EE","HES1 (regulates) STX12","Q14469_S12s","false","regulates","HES1 (regulates) STX12","S12s","ENSG00000117758.14","muscle","0.152426185765396"
"1","regulates","EE","HES1 (regulates) CAMSAP2","Q14469_S12s","false","regulates","HES1 (regulates) CAMSAP2","S12s","ENSG00000118200.15","muscle","0.148618010274873"
