"feature_id","uniprot","gene_symbol","correlation","p_value_corr","n_obs"
"OID21270","P51580","TPMT",-0.0164908179480007,0.916409079197533,43
"OID21271","O43524","FOXO3",0.220112306397057,0.15610216603479,43
"OID21272","P36888","FLT3",0.0702029453908641,0.654630364045342,43
"OID21273","Q9BQ51","PDCD1LG2",-0.129736987566841,0.406999038556587,43
"OID21274","P08069","IGF1R",-0.215478602682781,0.165223788974979,43
"OID21275","Q8TE58","ADAMTS15",-0.0428089694914767,0.785183627101718,43
"OID21276","P05231","IL6",0.0954286361689923,0.54271027642187,43
"OID21277","P51692","STAT5B",-0.303247232537387,0.0480698328763469,43
"OID21278","Q15427","SF3B4",-0.0439431656764376,0.779631969849266,43
"OID21279","Q9UHD8","SEPTIN9",-0.105505536890331,0.500729420682157,43
"OID21280","P00519","ABL1",-0.0751958536119293,0.631766703166026,43
"OID21281","Q5VIR6","VPS53",-0.0411414974025965,0.79336462803088,43
"OID21282","Q9BYE9","CDHR2",-0.148232891830142,0.342803756346269,43
"OID21283","P61218","POLR2F",-0.236887032876487,0.126150255170233,43
"OID21284","Q86WD7","SERPINA9",-0.1861604694942,0.231990625463789,43
"OID21285","Q9Y6A5","TACC3",-0.0848061938988649,0.588714301216872,43
"OID21286","Q9NUY8","TBC1D23",-0.078060350092535,0.618799271574712,43
"OID21287","O95831","AIFM1",-0.0674304936502635,0.667463789249355,43
"OID21288","P34949","MPI",-0.121224143594043,0.438719037017751,43
"OID21289","Q6UXD5","SEZ6L2",-0.157560515348041,0.312941684827283,43
"OID21290","Q7L5N7","LPCAT2",-0.0737605995560938,0.6383056047139,43
"OID21291","Q9UKR3","KLK13",-0.172179390720798,0.269568774218752,43
"OID21292","Q9GZY6","LAT2",-0.0460029080872449,0.769577753011468,43
"OID21293","Q07954","LRP1",-0.383697829093148,0.0110857928683746,43
"OID21294","Q9Y653","ADGRG1",-0.298574706662776,0.0517979756022141,43
"OID21295","P55273","CDKN2D",-0.140637920511875,0.368369662400169,43
"OID21296","P05783","KRT18",-0.344134244834695,0.0238427321335426,43
"OID21297","P10606","COX5B",-0.0536796372862044,0.73244487043235,43
"OID21298","Q9UJ71","CD207",-0.10260366227447,0.512646368803972,43
"OID21299","O94760","DDAH1",-0.15468963686183,0.321951483388338,43
"OID21301","P17948","FLT1",-0.265194498298379,0.0856731698417404,43
"OID21302","O75695","RP2",-0.127166878827568,0.416433883937391,43
"OID21303","Q9Y662","HS3ST3B1",0.0487299185298489,0.756323829164269,43
"OID21304","O00233","PSMD9",-0.393482114668713,0.00904247716110245,43
"OID21305","Q9H4A9","DPEP2",-0.120897944693619,0.439961067015795,43
"OID21306","P05937","CALB1",-0.203942962660992,0.189597019897178,43
"OID21307","P08473","MME",-0.187574074345334,0.22840138335504,43
"OID21308","P50583","NUDT2",-0.256038301599733,0.0974719147044255,43
"OID21309","Q9HAV7","GRPEL1",-0.080842777486009,0.606311787845294,43
"OID21310","O95498","VNN2",-0.161833876514078,0.299829608100306,43
"OID21311","Q9BTE6","PTGES3L-AARSD1",-0.371116141618809,0.0142831417887023,43
"OID21312","O75054","IGSF3",-0.262536936865961,0.0889769220300472,43
"OID21313","Q9UK85","DKKL1",-0.0256769899395204,0.870171548225525,43
"OID21314","O15357","INPPL1",-0.146817686773961,0.347482796121918,43
"OID21315","P18627","LAG3",-0.307217572177731,0.0450752903506691,43
"OID21316","P28907","CD38",-0.200440391602318,0.197478099816907,43
"OID21317","Q8N129","CNPY4",-0.0329813041748892,0.833701264463508,43
"OID21318","Q49AH0","CDNF",-0.112146562208483,0.473998935590629,43
"OID21319","P38936","CDKN1A",-0.111235122327814,0.477622208874905,43
"OID21320","Q96EK5","KIFBP",-0.164616616961942,0.291483798872593,43
"OID21321","Q7Z5A7","TAFA5",-0.231002792393042,0.136121321927651,43
"OID21322","Q11201","ST3GAL1",-0.1990868957311,0.200584549347807,43
"OID21323","Q96RT1","ERBIN",-0.0981909367023687,0.531036616424864,43
"OID21324","P37108","SRP14",-0.276400982991541,0.0727798602954614,43
"OID21325","Q86SJ6","DSG4",-0.135473059164653,0.38639033245002,43
"OID21326","Q12846","STX4",-0.20025390532286,0.197904084460276,43
"OID21327","P29459","IL12A",-0.0803987363203421,0.608297348866485,43
"OID21328","Q8IX05","CD302",-0.299287747355256,0.0512144476123658,43
"OID21329","Q9C0C4","SEMA4C",-0.0810014916957568,0.605602763910131,43
"OID21330","O00451","GFRA2",-0.0570247535873872,0.716445555109672,43
"OID21331","P15848","ARSB",0.0494419417779176,0.752874389830829,43
"OID21332","O14828","SCAMP3",-0.166733041582576,0.28523802903128,43
"OID21333","Q8N386","LRRC25",-0.303447837089145,0.0479147674278818,43
"OID21334","Q13561","DCTN2",-0.0276416077183921,0.860332830482273,43
"OID21335","P55039","DRG2",-0.203481804041526,0.19062170872493,43
"OID21336","Q9BSL1","UBAC1",-0.402635897927297,0.00743274897383677,43
"OID21337","Q14241","ELOA",-0.202930372404652,0.191852128972682,43
"OID21338","Q9BS26","ERP44",-0.134146744612932,0.391100171466307,43
"OID21339","Q96I82","KAZALD1",-0.150979149177812,0.333835169056377,43
"OID21340","Q6UWW8","CES3",-0.243699830916328,0.115301622179906,43
"OID21342","P29317","EPHA2",-0.20708025607315,0.182729603057213,43
"OID21343","Q9BSG5","RTBDN",-0.352685185902711,0.0203595941475717,43
"OID21344","O43570","CA12",-0.105831062377292,0.499401485153817,43
"OID21345","P49441","INPP1",-0.353123987746782,0.0201930438980219,43
"OID21346","P07949","RET",0.0759263412936086,0.628449240511589,43
"OID21347","Q9Y570","PPME1",-0.324760408440132,0.0336021760237607,43
"OID21348","P07947","YES1",-0.110097772797291,0.482163925149091,43
"OID21349","Q8N9I9","DTX3",-0.448824863080688,0.00253761770753194,43
"OID21350","P07948","LYN",-0.110680158766995,0.479835495038048,43
"OID21351","O75144","ICOSLG",-0.328125089680127,0.0317037767213587,43
"OID21352","P23515","OMG",-0.060133970673871,0.70168106787799,43
"OID21353","Q99717","SMAD5",-0.246053610379682,0.111722574076324,43
"OID21354","P42658","DPP6",-0.136378028173713,0.383195943639954,43
"OID21355","Q8NEZ2","VPS37A",-0.184760791459756,0.235582303691111,43
"OID21356","O60825","PFKFB2",-0.234077444995451,0.130840584318313,43
"OID21357","P15514","AREG",-0.180889334723727,0.245713364800125,43
"OID21358","O00592","PODXL",-0.122785587918354,0.432800649310578,43
"OID21359","Q7Z5R6","APBB1IP",-0.114834706458522,0.46339793161741,43
"OID21360","Q9NZT2","OGFR",-0.247160887702045,0.11006837426429,43
"OID21361","Q13576","IQGAP2",-0.0498465172446963,0.750916509439601,43
"OID21362","Q9UBM4","OPTC",-0.419686106268578,0.00508474484694453,43
"OID21363","P25685","DNAJB1",-0.250015581784037,0.105889604286025,43
"OID21364","P98073","TMPRSS15",-0.193564795140462,0.213613944294479,43
"OID21365","P50120","RBP2",0.142392805334804,0.362363309891359,43
"OID21366","O00748","CES2",-0.18067336398711,0.246287059307585,43
"OID21367","O60763","USO1",-0.140322658229509,0.36945497985179,43
"OID21368","O00622","CCN1",-0.320320688103013,0.0362494006736503,43
"OID21369","P82980","RBP5",-0.286197379820835,0.0628077944045329,43
"OID21370","Q86SJ2","AMIGO2",-0.189796147774353,0.222836691897049,43
"OID21371","Q86SR1","GALNT10",-0.217230658478619,0.161730458263273,43
"OID21372","P58499","FAM3B",-0.132317469843789,0.397650832760797,43
"OID21373","O15263","DEFB4B",0.0817651850564727,0.60219612844261,43
"OID21374","P80511","S100A12",-0.202750270862237,0.192255208683128,43
"OID21375","Q8IXJ6","SIRT2",-0.255263320465305,0.0985252464784882,43
"OID21376","Q99795","GPA33",-0.205690909566668,0.185748591907528,43
"OID21377","Q86SF2","GALNT7",-0.0474320810602135,0.762623281273,43
"OID21379","Q02742","GCNT1",-0.199697521412519,0.19917885946157,43
"OID21380","Q13421","MSLN",-0.280529575733778,0.0684351178374895,43
"OID21381","Q7Z5L0","VMO1",0.0758395545432746,0.628843000605511,43
"OID21382","Q99536","VAT1",-0.411218619083124,0.00615452643033759,43
"OID21383","P05187","ALPP",-0.244511579906011,0.114057639470662,43
"OID21384","Q16653","MOG",-0.281685766588753,0.0672559360747755,43
"OID21385","P08397","HMBS",-0.317897062631106,0.0377652342533581,43
"OID21386","Q9NTU7","CBLN4",0.154250388924352,0.323344227798621,43
"OID21387","Q9P1Z2","CALCOCO1",-0.14250685587002,0.361975010601212,43
"OID21388","P01303","NPY",-0.0598834323014505,0.702866855658845,43
"OID21389","Q14213","EBI3",-0.013514034485037,0.931458467867473,43
"OID21390","Q9Y336","SIGLEC9",-0.189582276553638,0.223368183968523,43
"OID21391","Q9Y5K2","KLK4",-0.0651311838599677,0.678178786237586,43
"OID21392","P16870","CPE",-0.0703420966157451,0.653988789739987,43
"OID21393","P26010","ITGB7",-0.317241716698283,0.0381839118238627,43
"OID21394","O43699","SIGLEC6",-0.192256988464065,0.216783900533288,43
"OID21395","Q9UJM8","HAO1",-0.178276237704739,0.25271537953028,43
"OID21396","Q15116","PDCD1",-0.302867317841964,0.0483646156521361,43
"OID21397","Q9H6S3","EPS8L2",-0.0882310001074351,0.573693843901289,43
"OID21398","P47992","XCL1",-0.0743874459957087,0.635446372374092,43
"OID21399","Q14203","DCTN1",-0.20014915872177,0.198143637441843,43
"OID21400","P13521","SCG2",-0.101457394330525,0.517392568903748,43
"OID21401","Q9ULX7","CA14",-0.187607465768854,0.228317063186177,43
"OID21402","Q9NSA1","FGF21",0.0267395409556475,0.864847840819861,43
"OID21403","O43715","TRIAP1",-0.113664800436005,0.467995881665762,43
"OID21404","P30041","PRDX6",-0.210191515549108,0.176096357729992,43
"OID21405","O60911","CTSV",0.298061698833422,0.0522211068433679,43
"OID21406","P47929","LGALS7B",0.0340440770825061,0.828421588950211,43
"OID21407","Q9P0G3","KLK14",-0.0459945318992128,0.769618565463441,43
"OID21408","O14558","HSPB6",-0.171368510985137,0.27186491629691,43
"OID21409","Q9H156","SLITRK2",-0.174957026743291,0.261800766581847,43
"OID21410","Q9C005","DPY30",-0.161094395402711,0.302072954792753,43
"OID21411","Q9GZV9","FGF23",-0.206896244310408,0.183127427694222,43
"OID21412","O43827","ANGPTL7",-0.101946871027572,0.515363181657175,43
"OID21413","P02760","AMBP",-0.498826250160148,0.000662306381053459,43
"OID21414","Q14790","CASP8",-0.322536132284599,0.0349077973448302,43
"OID21415","Q9BXY4","RSPO3",-0.401830605516127,0.00756366878155769,43
"OID21416","P06756","ITGAV",-0.380617674212165,0.0118057143844266,43
"OID21417","Q16790","CA9",-0.200518205254941,0.197300543758721,43
"OID21418","Q496F6","CD300E",-0.065570576323405,0.676126247438046,43
"OID21419","Q9H6B4","CLMP",-0.173157151714644,0.266817166070056,43
"OID21420","P20472","PVALB",-0.0154465133742912,0.921685637515839,43
"OID21421","Q6PCB0","VWA1",0.0106999618125904,0.94570707560411,43
"OID21422","Q96D42","HAVCR1",-0.153010473942896,0.327296050063701,43
"OID21423","Q10471","GALNT2",-0.330989926173617,0.030158004171411,43
"OID21424","Q9BZR6","RTN4R",0.0407434881531367,0.795320629670556,43
"OID21425","Q96I15","SCLY",-0.233340134075992,0.132092750732932,43
"OID21426","Q02246","CNTN2",-0.303053778704472,0.048219755120116,43
"OID21427","Q9UBG3","CRNN",0.0865872710114792,0.580881053673919,43
"OID21428","P98082","DAB2",-0.0853446235250461,0.586341317612641,43
"OID21429","Q96JA1","LRIG1",0.157416539096351,0.313389685937105,43
"OID21430","P10145","CXCL8",-0.148805135667236,0.340922831230869,43
"OID21431","P40121","CAPG",-0.209667773260926,0.177200707496203,43
"OID21432","Q9NPH0","ACP6",-0.0412295925619337,0.792931856322951,43
"OID21433","P09105","HBQ1",-0.240248160356292,0.120706164407506,43
"OID21434","P27695","APEX1",-0.240256634627009,0.120692665923003,43
"OID21435","Q9H3G5","CPVL",-0.0524195097527391,0.738501496904381,43
"OID21436","Q96NA2","RILP",-0.255413823307871,0.0983200057147144,43
"OID21437","P50579","METAP2",-0.249297492009734,0.106929173508171,43
"OID21438","P35052","GPC1",0.0426051447170465,0.786182432491654,43
"OID21439","P39900","MMP12",-0.35181922890506,0.0206916598317462,43
"OID21440","P13726","F3",-0.139763679692277,0.371384010653857,43
"OID21441","O60243","HS6ST1",0.19081775777217,0.220309911690407,43
"OID21442","Q16595","FXN",-0.15633174178546,0.316778235643871,43
"OID21443","Q2VWP7","PRTG",-0.254207296050615,0.0999746234929633,43
"OID21444","O95388","CCN4",-0.322657259385046,0.0348356395946683,43
"OID21445","P05089","ARG1",-0.409261048963756,0.00642793152203474,43
"OID21446","Q9NS68","TNFRSF19",-0.17451400299985,0.263029646943017,43
"OID21447","P09758","TACSTD2",-0.0890499878262168,0.570128032971589,43
"OID21448","P80303","NUCB2",0.129024292358371,0.409602952765125,43
"OID21449","P06127","CD5",-0.310147037169901,0.0429643598289449,43
"OID21450","Q6UWN8","SPINK6",0.100905145612436,0.519686983132403,43
"OID21451","Q9HAV5","EDA2R",-0.476014882146656,0.00125344179444069,43
"OID21452","P09960","LTA4H",-0.284565772571156,0.0643885941404733,43
"OID21453","Q00796","SORD",-0.290333093604228,0.0589390221788296,43
"OID21454","O00292","LEFTY2",-0.270661340374975,0.0791777546338485,43
"OID21455","P51858","HDGF",-0.357855940044928,0.0184685565638577,43
"OID21456","P16562","CRISP2",0.210338584270209,0.175787142752345,43
"OID21457","P56159","GFRA1",-0.369424729471549,0.0147675061739544,43
"OID21458","P62166","NCS1",-0.400858948032839,0.00772428033353097,43
"OID21459","Q16775","HAGH",-0.321092221572899,0.0357774634048677,43
"OID21460","P32926","DSG3",-0.151713507489126,0.331461865240569,43
"OID21461","Q9H4F8","SMOC1",-0.271666378565425,0.0780267391017434,43
"OID21462","Q8WWY7","WFDC12",-0.222243901680632,0.152031864708565,43
"OID21463","O15123","ANGPT2",-0.166201700247084,0.286797811850621,43
"OID21464","Q9Y5W5","WIF1",-0.105145921382251,0.502198514083739,43
"OID21465","Q99075","HBEGF",-0.104310053912455,0.505621643800352,43
"OID21466","P80075","CCL8",-0.119082014733949,0.446910771466781,43
"OID21467","P35318","ADM",-0.25434611698645,0.099783164887625,43
"OID21468","P35475","IDUA",-0.0460529758891277,0.769333813600641,43
"OID21469","Q8TDQ1","CD300LF",-0.258657302895557,0.0939762823374247,43
"OID21470","Q16543","CDC37",-0.0830390102608013,0.596532518711192,43
"OID21471","O43464","HTRA2",-0.0498711463945341,0.75079737019232,43
"OID21472","P20138","CD33",0.030960736383029,0.843758857224446,43
"OID21473","Q8NCC3","PLA2G15",0.000355633176243916,0.998194131898911,43
"OID21474","Q96PD2","DCBLD2",0.137465355829227,0.379378531877141,43
"OID21475","O14974","PPP1R12A",-0.00558641828131699,0.971638481867938,43
"OID21476","O00244","ATOX1",-0.204240257546206,0.188938509635594,43
"OID21477","Q5JTD0","TJAP1",-0.0721275513791935,0.645778699306058,43
"OID21478","P21802","FGFR2",0.0209205079023421,0.894069240920671,43
"OID21479","Q96SM3","CPXM1",-0.12645276569656,0.419077269862253,43
"OID21480","Q7Z4W1","DCXR",-0.239393837872823,0.1220728428283,43
"OID21481","P20851","C4BPB",-0.0261850645792118,0.867625216368612,43
"OID21482","Q9NP84","TNFRSF12A",-0.0538543922426774,0.731606191133602,43
"OID21483","P29017","CD1C",0.229409189906398,0.138919898840505,43
"OID21484","P32004","L1CAM",0.0658067497855894,0.675023963491279,43
"OID21485","P41439","FOLR3",0.00149690941318325,0.992398954903708,43
"OID21486","P41271","NBL1",0.044652921900039,0.776163337156421,43
"OID21487","Q9NZ53","PODXL2",0.322226738059955,0.0350926673000736,43
"OID21488","Q9BYH1","SEZ6L",0.273286467344128,0.0761989975459118,43
"OID21489","P21741","MDK",-0.11681911581466,0.455654572622507,43
"OID21490","Q96NY8","NECTIN4",0.054154777770264,0.730165310749918,43
"OID21491","P35916","FLT4",0.108074073862599,0.490300622689665,43
"OID21492","Q9H8J5","MANSC1",0.257141490519646,0.0959874669100744,43
"OID21493","P37173","TGFBR2",0.0385262786647367,0.806239390673494,43
"OID21494","Q92832","NELL1",0.10650195521985,0.496670363189629,43
"OID21495","Q96J42","TXNDC15",0.115880395775727,0.459308780272115,43
"OID21496","Q02763","TEK",-0.0451529853038626,0.773722063463828,43
"OID21497","P35968","KDR",0.167315117168965,0.283535664094369,43
"OID21498","P21589","NT5E",-0.0692595899322851,0.658986281992522,43
"OID21499","P06870","KLK1",0.32948303634135,0.0309631112423836,43
"OID21500","Q9UBX1","CTSF",0.209115378671457,0.178370845362698,43
"OID21501","Q6FI81","CIAPIN1",-0.178184688852506,0.252963094686246,43
"OID21502","Q9UP79","ADAMTS8",-0.168718008913944,0.279459983166224,43
"OID21503","Q9HAT2","SIAE",0.145707563387251,0.351180392588984,43
"OID21504","P78552","IL13RA1",0.176296155399878,0.258109482498072,43
"OID21505","Q14508","WFDC2",-0.220625263583824,0.155115474397932,43
"OID21506","O95721","SNAP29",-0.0667535459750435,0.670611771020615,43
"OID21507","Q14512","FGFBP1",-0.141935969553471,0.363921181202506,43
"OID21508","O43895","XPNPEP2",0.0317091099258621,0.840030797960429,43
"OID21509","P07237","P4HB",0.0228914514122066,0.884154286759372,43
"OID21510","Q15303","ERBB4",0.00329442145709449,0.983272438467209,43
"OID21511","P09486","SPARC",-0.106477277186018,0.496770688411622,43
"OID21512","P48307","TFPI2",-0.1002935934744,0.522233667730085,43
"OID21513","Q9UJ68","MSRA",-0.0813668099155676,0.60397213823685,43
"OID21514","P09958","FURIN",-0.0735254316853424,0.639379615391779,43
"OID21515","O75629","CREG1",0.178440540358632,0.252271213587889,43
"OID21516","P01298","PPY",-0.239468744753242,0.121952548935949,43
"OID21517","O60259","KLK8",0.0475216977143867,0.762187807225529,43
"OID21518","Q9UBX7","KLK11",0.00387129610996453,0.980343861620577,43
"OID21519","P26447","S100A4",-0.123825354012579,0.428884405168911,43
"OID21520","P04626","ERBB2",-0.0768695575144535,0.624176357416697,43
"OID21521","P12931","SRC",-0.0672898232778254,0.668117481451283,43
"OID21522","P18084","ITGB5",-0.0763454664262125,0.626549062302683,43
"OID21523","O43240","KLK10",-0.0562027704752138,0.720366219584559,43
"OID21524","P49767","VEGFC",-0.0890621753090059,0.570075046512864,43
"OID21525","O00548","DLL1",0.0798721827008642,0.610655477788056,43
"OID21526","Q92876","KLK6",0.0877562538479986,0.575765501285968,43
"OID21527","P26842","CD27",-0.116825055443409,0.455631501368763,43
"OID21528","P13688","CEACAM1",-0.0144265250172544,0.926842541166704,43
"OID21529","P15328","FOLR1",0.0289062379851261,0.854010548734656,43
"OID21530","O95274","LYPD3",-0.080936901350816,0.605891265195347,43
"OID21531","Q16674","MIA",0.0583802418142398,0.709995931994689,43
