"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","nms.score.avg","nms.score.EE","nms.score.RE","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.0","0","5","5","false","SP2","SP2","346.8","0.001680105335539378","8.27266710787558E-5","0.003277484","0","0","false","0","SP2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ISLR2","ISLR2","369.75","0.0048983640000000005","0.004644846","0.005151882","0","0","false","0","ISLR2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","UBALD1","UBALD1","449.0","9.14733355393779E-5","8.27266710787558E-5","1.0022E-4","0","0","false","0","UBALD1","0"
"0.0","0.0","0.0","0.0","0","6","6","false","CNPY4","CNPY4","318.6666666666667","0.0041974155","4.9636E-4","0.007898471","0","0","false","0","CNPY4","0"
"0.0","0.0","0.0","0.0","0","4","4","false","NR4A2","NR4A2","461.0","4.48621E-4","4.9636E-4","4.00882E-4","0","0","false","0","NR4A2","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","LMCD1","LMCD1","527.25","0.006331026","4.9636E-4","0.012165692","0","0","false","0","LMCD1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SKI","SKI","292.0","2.00441E-4","0.0","4.00882E-4","0","0","false","0","SKI","0"
"0.0","0.0","0.0","0.0","0","4","4","false","HNRNPU","HNRNPU","345.5","0.001991516","0.003983032","0.0","0","0","false","0","HNRNPU","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SPPL3","SPPL3","223.0","9.14733355393779E-5","8.27266710787558E-5","1.0022E-4","0","0","false","0","SPPL3","0"
"0.0","0.0","0.0","0.0","0","2","2","false","NRROS","NRROS","614.5","0.0034715494999999997","0.006642438","3.00661E-4","0","0","false","0","NRROS","0"
"0.0","0.0","0.0","0.0","0","5","5","false","RAB8B","RAB8B","260.4","5.24972E-4","2.4818E-4","8.01764E-4","0","0","false","0","RAB8B","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","ADAMTS15","ADAMTS15","430.5","0.009398256","0.0","0.018796512","0","0","false","0","ADAMTS15","0"
"0.0","0.0","0.0","0.0","0","3","3","false","CEP295","CEP295","340.0","0.006678415","0.012855728","5.01102E-4","0","0","false","0","CEP295","0"
"0.0","0.0","0.0","0.0","0","2","2","false","HOMER1","HOMER1","650.0","2.919143355393779E-4","8.27266710787558E-5","5.01102E-4","0","0","false","0","HOMER1","0"
"0.0","0.0","0.0","0.0","0","4","4","false","KCNE4","KCNE4","492.75","0.0024314975","0.004361893","5.01102E-4","0","0","false","0","KCNE4","0"
"0.0","0.0","0.0","0.0","0","3","3","false","TRUB1","TRUB1","318.0","0.0039177995","0.007635158","2.00441E-4","0","0","false","0","TRUB1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","DCUN1D3","DCUN1D3","217.0","0.008984524","0.017668387","3.00661E-4","0","0","false","0","DCUN1D3","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SAV1","SAV1","327.5","0.0020742425","0.004148485","0.0","0","0","false","0","SAV1","0"
"0.0","0.0","0.0","0.0","0","5","5","false","DEPP1","DEPP1","244.8","0.005783081","0.005141206","0.006424956","0","0","false","0","DEPP1","0"
"0.0","0.0","0.0","0.0","0","5","5","false","CRIM1","CRIM1","300.2","0.0016606095","0.003321219","0.0","0","0","false","0","CRIM1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PDE1C","PDE1C","128.5","4.2238000000000003E-4","7.4454E-4","1.0022E-4","0","0","false","0","PDE1C","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PPDPFL","PPDPFL","173.5",,,"3.00661E-4","0","0","false","0","PPDPFL","0"
"0.0","0.0","0.0","0.0","0","2","2","false","NCKAP1","NCKAP1","369.5","0.013752647","0.027304853","2.00441E-4","0","0","false","0","NCKAP1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ARID5B","ARID5B","327.0","0.002239696","0.004479392","0.0","0","0","false","0","ARID5B","0"
"0.0","0.0","0.0","0.5","0","2","2","false","MBNL1","MBNL1","690.5","0.011155584999999999","0.018751267","0.003559903","0","0","false","0","MBNL1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CCDC50","CCDC50","489.3333333333333","0.001821314835539378","8.27266710787558E-5","0.003559903","0","0","false","0","CCDC50","0"
"0.0","0.0","0.0","0.0","0","3","3","false","NEB","NEB","527.3333333333334","0.0015653350000000002","0.002429127","7.01543E-4","0","0","false","0","NEB","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ADCY1","ADCY1","223.0","0.00190015","0.00370008","1.0022E-4","0","0","false","0","ADCY1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DSEL","DSEL","127.0",,,"3.00661E-4","0","0","false","0","DSEL","0"
"0.0","0.0","0.0","0.0","0","6","6","false","USP49","USP49","315.3333333333333","0.030625091","0.057772257","0.003477925","0","0","false","0","USP49","0"
"0.0","0.0","0.0","0.0","0","3","3","false","CITED2","CITED2","261.0","0.0031466495000000002","0.003817579","0.00247572","0","0","false","0","CITED2","0"
"0.0","0.0","0.0","0.0","0","5","5","false","CCDC51","CCDC51","196.6","0.0035423245","0.001932767","0.005151882","0","0","false","0","CCDC51","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ARHGEF3","ARHGEF3","230.33333333333334","0.0014796643355393779","8.27266710787558E-5","0.002876602","0","0","false","0","ARHGEF3","0"
"0.0","0.0","0.0","0.0","0","5","5","false","MAPRE3","MAPRE3","636.4","0.0094810375","0.012607548","0.006354527","0","0","false","0","MAPRE3","0"
"0.0","0.0","0.0","0.0","0","4","4","false","RELL1","RELL1","258.25","0.0023291674999999998","5.79087E-4","0.004079248","0","0","false","0","RELL1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","JPH2","JPH2","646.5","1.8294699999999998E-4","1.65453E-4","2.00441E-4","0","0","false","0","JPH2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","OGT","OGT","411.5","2.831675E-4","1.65453E-4","4.00882E-4","0","0","false","0","OGT","0"
"0.0","0.0","0.0","0.0","0","4","4","false","USP28","USP28","353.75","6.904255E-4","5.79087E-4","8.01764E-4","0","0","false","0","USP28","0"
"0.0","0.0","0.0","0.0","0","4","4","false","TOMM5","TOMM5","521.25","0.006549273","5.79087E-4","0.012519459","0","0","false","0","TOMM5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","MAPKAPK2","MAPKAPK2","642.5",,"0.003421847",,"0","0","false","0","MAPKAPK2","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","RNF169","RNF169","524.0","0.004791166","0.003817579","0.005764753","0","0","false","0","RNF169","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SESN3","SESN3","361.0","0.0028013005","0.00530194","3.00661E-4","0","0","false","0","SESN3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PAM","PAM","348.0","0.0020591200000000002","0.003817579","3.00661E-4","0","0","false","0","PAM","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","TAF5","TAF5","580.6666666666666","0.002080613","0.0","0.004161226","0","0","false","0","TAF5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","NOTCH1","NOTCH1","457.5","1.415838355393779E-4","8.27266710787558E-5","2.00441E-4","0","0","false","0","NOTCH1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","VCL","VCL","369.5","0.0034202595","0.006640078","2.00441E-4","0","0","false","0","VCL","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AMFR","AMFR","579.0",,"7.4454E-4",,"0","0","false","0","AMFR","0"
"0.0","0.0","0.0","0.0","0","4","4","false","U2AF1L4","U2AF1L4","226.75","0.0023230185","4.9636E-4","0.004149677","0","0","false","0","U2AF1L4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ANKRD2","ANKRD2","127.0","1.916938355393779E-4","8.27266710787558E-5","3.00661E-4","0","0","false","0","ANKRD2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ZNF714","ZNF714","144.5","4.899845E-4","5.79087E-4","4.00882E-4","0","0","false","0","ZNF714","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PI4KB","PI4KB","452.3333333333333","0.009925642500000002","0.019751065","1.0022E-4","0","0","false","0","PI4KB","0"
"0.0","0.0","0.0","0.0","0","3","3","false","IQCC","IQCC","230.33333333333334","0.0014796643355393779","8.27266710787558E-5","0.002876602","0","0","false","0","IQCC","0"
"0.0","0.0","0.0","0.0","0","6","6","false","THEM4","THEM4","286.8333333333333","0.0042149095","3.30907E-4","0.008098912","0","0","false","0","THEM4","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SH3KBP1","SH3KBP1","139.0","2.50551E-4","0.0","5.01102E-4","0","0","false","0","SH3KBP1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ZNF622","ZNF622","544.0","0.0019087895","0.003817579","0.0","0","0","false","0","ZNF622","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ABRA","ABRA","639.75",,,"0.009955419","0","0","false","0","ABRA","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","MEPCE","MEPCE","580.6666666666666","0.0021219763355393778","8.27266710787558E-5","0.004161226","0","0","false","0","MEPCE","0"
"0.0","0.0","0.0","0.0","0","5","5","false","ZNF618","ZNF618","247.8",,,"8.01764E-4","0","0","false","0","ZNF618","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ZNF697","ZNF697","377.0","2.831675E-4","1.65453E-4","4.00882E-4","0","0","false","0","ZNF697","0"
"0.0","0.0","0.0","0.0","0","1","1","false","LCA5L","LCA5L","573.0",,,"0.0","0","0","false","0","LCA5L","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PWWP3B","PWWP3B","169.33333333333334","6.40315E-4","5.79087E-4","7.01543E-4","0","0","false","0","PWWP3B","0"
"0.0","0.0","0.0","0.0","0","2","2","false","IL34","IL34","144.5",,,"4.00882E-4","0","0","false","0","IL34","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CCT5","CCT5","400.0",,"2.4818E-4",,"0","0","false","0","CCT5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","KAT6B","KAT6B","223.5",,,"5.01102E-4","0","0","false","0","KAT6B","0"
"0.0","0.0","0.0","0.0","0","4","4","false","EIF2AK3","EIF2AK3","258.25","0.0076383630000000004","0.011197478","0.004079248","0","0","false","0","EIF2AK3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","BDP1","BDP1","135.0","8.27265E-5","1.65453E-4","0.0","0","0","false","0","BDP1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","C11orf24","C11orf24","544.0","4.136335E-4","8.27267E-4","0.0","0","0","false","0","C11orf24","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","NFS1","NFS1","485.25",,,"0.004562108","0","0","false","0","NFS1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PDLIM5","PDLIM5","71.0","0.0013474","0.00259458","1.0022E-4","0","0","false","0","PDLIM5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PSMA5","PSMA5","835.0",,"9.09993E-4",,"0","0","false","0","PSMA5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","FBXL18","FBXL18","406.5",,,"0.002074838","0","0","false","0","FBXL18","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CENPC","CENPC","691.0","0.001880172","0.0","0.003760344","0","0","false","0","CENPC","0"
"0.0","0.0","0.0","0.0","0","4","4","false","MPPE1","MPPE1","318.0","1.8294699999999998E-4","1.65453E-4","2.00441E-4","0","1","false","0","MPPE1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","RNF139","RNF139","282.3333333333333","0.0034648045","0.003652125","0.003277484","0","0","false","0","RNF139","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SNIP1","SNIP1","209.0","0.015673221","0.031045781","3.00661E-4","0","0","false","0","SNIP1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PPM1D","PPM1D","354.5","5.337185E-4","1.65453E-4","9.01984E-4","0","0","false","0","PPM1D","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SOCS6","SOCS6","354.5","6.164455E-4","3.30907E-4","9.01984E-4","0","0","false","0","SOCS6","0"
"0.0","0.0","0.0","0.0","0","3","3","false","LIMS1","LIMS1","590.0","0.0073377015","0.011197478","0.003477925","0","0","false","0","LIMS1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","RUSC2","RUSC2","535.0",,"0.008873698",,"0","0","false","0","RUSC2","0"
"0.0","0.0","0.0","0.03333333333333333","0","6","6","false","NCAPD3","NCAPD3","274.3333333333333","0.0062896625","4.13633E-4","0.012165692","0","0","false","0","NCAPD3","0"
"0.0","0.0","0.0","0.15","0","5","5","false","RHOB","RHOB","523.0","0.006569081","2.4818E-4","0.012889982","0","0","false","0","RHOB","0"
"0.0","0.0","0.0","0.0","0","5","5","false","VIPAS39","VIPAS39","207.8",,,"0.006625397","0","0","false","0","VIPAS39","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ZC3H6","ZC3H6","174.0","3.921348355393779E-4","8.27266710787558E-5","7.01543E-4","0","0","false","0","ZC3H6","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ARNT","ARNT","315.0","0.0011376395","0.0","0.002275279","0","0","false","0","ARNT","0"
"0.0","0.0","0.0","0.0","0","3","3","false","MCL1","MCL1","219.33333333333334","3.24531E-4","2.4818E-4","4.00882E-4","0","0","false","0","MCL1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","VGLL2","VGLL2","467.0",,,"0.001002205","0","0","false","0","VGLL2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","LMOD1","LMOD1","192.0","4.8123700000000003E-4","6.61813E-4","3.00661E-4","0","0","false","0","LMOD1","0"
"0.0","0.0","0.0","0.023809523809523808","0","8","8","false","DIPK2B","DIPK2B","345.14285714285717",,,"0.014375965","0","1","false","0","DIPK2B","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","MAT2A","MAT2A","639.75","0.0049777095","0.0","0.009955419","0","0","false","0","MAT2A","0"
"0.0","0.0","0.0","0.0","0","2","2","false","DOK3","DOK3","173.5",,,"3.00661E-4","0","0","false","0","DOK3","0"
"0.0","0.0","0.0","0.0","0","3","3","false","LIMA1","LIMA1","301.0","9.14733355393779E-5","8.27266710787558E-5","1.0022E-4","0","0","false","0","LIMA1","0"
"0.0","0.0","0.0","0.25","0","4","4","false","RANBP10","RANBP10","537.25","0.008737168","0.003983032","0.013491304","0","0","false","0","RANBP10","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PRPH2","PRPH2","394.0","5.814575E-4","6.61813E-4","5.01102E-4","0","0","false","0","PRPH2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","LCLAT1","LCLAT1","544.0","0.0126632455","0.025326491","0.0","0","0","false","0","LCLAT1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","C18orf25","C18orf25","451.3333333333333","4.5736750000000004E-4","4.13633E-4","5.01102E-4","0","0","false","0","C18orf25","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HOOK3","HOOK3","544.0","4.13633355393779E-5","8.27266710787558E-5","0.0","0","0","false","0","HOOK3","0"
"3.9615272515301663","4.0032357974703645","0.2524278987639788","4.913946018505202E-4","9","409","3","false","SPEN","SPEN","7.200488997555012","0.7462092175","0.526011859","0.966406576","406","0","false","0","SPEN","341251563"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","SLC25A4","SLC25A4","529.0","0.0040646070000000005","5.79087E-4","0.007550127","0","0","false","0","SLC25A4","0"
"0.0","0.0","0.0","0.0","0","5","5","false","PPOX","PPOX","309.2","0.0027891335","8.27267E-4","0.004751","0","0","false","0","PPOX","0"
"0.0","0.0","0.0","0.0","0","2","2","false","TBK1","TBK1","425.0","0.007881858","0.015362834","4.00882E-4","0","0","false","0","TBK1","0"
"0.0","0.0","0.0","0.0","0","4","4","false","HLX","HLX","370.5","9.14733355393779E-5","8.27266710787558E-5","1.0022E-4","0","0","false","0","HLX","0"
"0.0","0.0","0.0","0.2","0","5","5","false","TRIM8","TRIM8","618.4","0.0160391155","0.003486672","0.028591559","0","0","false","0","TRIM8","0"
"0.0","0.0","0.0","0.0","0","4","4","false","CKMT2-AS1","CKMT2-AS1","520.0","8.256334999999999E-4","2.4818E-4","0.001403087","0","0","false","0","CKMT2-AS1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CRTC3","CRTC3","223.0",,,"1.0022E-4","0","0","false","0","CRTC3","0"
